2013/04/26,2477.72,2488.58,2439.80,2447.31,47123378,46351986688.00
2013/05/02,2434.60,2453.75,2423.08,2449.64,47016088,47200448512.00
2013/05/03,2457.54,2521.12,2457.54,2492.91,62330091,63267041280.00
2013/05/06,2502.98,2533.86,2500.46,2525.98,60418780,61767950336.00
2013/05/07,2519.36,2539.30,2507.76,2529.94,54490643,59244949504.00
2013/05/08,2542.27,2562.01,2531.25,2542.80,59554294,60309147648.00
2013/05/09,2542.37,2543.31,2507.79,2527.79,60240145,64438292480.00
2013/05/10,2519.52,2546.98,2515.16,2540.84,48816728,50896691200.00
2013/05/13,2542.41,2547.60,2516.73,2530.77,54092147,55155093504.00
2013/05/14,2526.00,2526.15,2479.87,2493.34,54880064,56144572416.00
2013/05/15,2493.97,2507.43,2491.93,2506.93,44189660,47578587136.00
2013/05/16,2501.12,2553.06,2487.76,2552.71,70796182,76830433280.00
2013/05/17,2550.45,2598.71,2547.78,2592.05,81850801,83599368192.00
2013/05/20,2597.15,2627.62,2590.05,2609.61,86337803,94059413504.00
2013/05/21,2607.39,2617.40,2594.25,2614.85,71505994,75837816832.00
2013/05/22,2613.41,2630.07,2603.75,2618.03,74191817,78224130048.00
2013/05/23,2604.93,2624.08,2579.35,2582.85,84825370,81359904768.00
2013/05/24,2591.42,2608.35,2572.88,2597.23,60739669,62831235072.00
2013/05/27,2593.52,2611.97,2589.74,2599.59,64195080,66701651968.00
2013/05/28,2600.63,2644.36,2585.90,2644.36,84196112,86756737024.00
2013/05/29,2648.93,2661.23,2640.88,2642.56,79277709,81953849344.00
2013/05/30,2633.96,2647.44,2623.58,2634.32,70146368,71045062656.00
2013/05/31,2638.71,2645.57,2604.75,2606.43,62528533,65904435200.00
2013/06/03,2605.97,2625.94,2596.05,2602.62,59774468,63008706560.00
2013/06/04,2600.50,2600.50,2556.06,2565.67,66315750,63139418112.00
2013/06/05,2565.33,2570.03,2545.19,2560.54,45637193,47367057408.00
2013/06/06,2552.82,2557.68,2525.31,2527.85,52496529,54448111616.00
2013/06/07,2526.91,2538.89,2475.69,2484.16,61030894,61366173696.00
2013/06/13,2448.72,2448.72,2375.20,2399.94,69730066,64081596416.00
2013/06/14,2404.42,2420.36,2396.49,2416.77,55964534,53686779904.00
2013/06/17,2422.76,2427.53,2394.39,2403.84,50395711,51983757312.00
2013/06/18,2413.09,2424.20,2393.32,2418.75,48630379,48792088576.00
2013/06/19,2408.28,2408.28,2366.35,2400.76,54346260,52979990528.00
2013/06/20,2386.10,2386.10,2320.23,2321.47,55201020,52171735040.00
2013/06/21,2283.15,2332.84,2269.57,2317.39,58705798,53486133248.00
2013/06/24,2308.07,2308.07,2164.33,2171.21,86597259,73731932160.00
2013/06/25,2146.05,2169.21,2023.17,2165.42,107554882,87090397184.00
2013/06/26,2170.33,2181.02,2131.86,2168.30,79256426,67298430976.00
2013/06/27,2172.85,2200.21,2153.18,2160.74,75406753,62927081472.00
2013/06/28,2149.03,2227.46,2139.37,2200.64,79451327,64106049536.00
2013/07/01,2187.09,2213.97,2166.35,2213.32,57726227,51874734080.00
2013/07/02,2211.80,2226.11,2191.80,2221.98,61838850,59632902144.00
2013/07/03,2211.04,2211.04,2169.14,2203.83,65836022,59536760832.00
2013/07/04,2187.18,2245.91,2176.08,2221.98,72581145,67189379072.00
2013/07/05,2227.35,2252.03,2225.05,2226.85,61821775,58424401920.00
2013/07/08,2194.42,2205.21,2162.19,2163.62,54782493,49288253440.00
2013/07/09,2160.70,2174.79,2149.79,2162.67,41494433,37246189568.00
2013/07/10,2163.10,2224.14,2157.47,2224.07,61149781,54373756928.00
2013/07/11,2232.16,2351.22,2232.16,2326.69,125793192,111329812480.00
2013/07/12,2319.02,2331.99,2274.07,2275.37,89733082,82064556032.00
2013/07/15,2289.76,2336.04,2274.67,2307.30,74757884,71796187136.00
2013/07/16,2300.83,2317.85,2281.94,2317.85,65624157,62085632000.00
2013/07/17,2311.44,2326.93,2281.61,2282.84,67655248,63229063168.00
2013/07/18,2272.95,2282.44,2241.93,2245.33,57144292,51937234944.00
2013/07/19,2248.13,2257.92,2188.75,2190.48,70535282,66179072000.00
2013/07/22,2170.09,2203.06,2159.81,2202.19,53283495,48872947712.00
2013/07/23,2211.59,2276.74,2206.76,2265.85,74809731,69255421952.00
